loss,params,iteration,estimators,train_time
0.30467470302790756,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6743104557698992, 'learning_rate': 0.0011489304659908438, 'min_child_samples': 85, 'num_leaves': 82, 'reg_alpha': 0.1157777413110541, 'reg_lambda': 0.34440692815242757, 'subsample_for_bin': 280000, 'subsample': 0.9158772975514147, 'metric': 'auc', 'verbose': 1}",72,647,3.6423684000000094
0.29908438179303076,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6650328553005007, 'learning_rate': 0.0015580558005614295, 'min_child_samples': 70, 'num_leaves': 33, 'reg_alpha': 0.04953005919648064, 'reg_lambda': 0.1843634210065619, 'subsample_for_bin': 300000, 'subsample': 0.7100755168344499, 'metric': 'auc', 'verbose': 1}",73,414,2.266958399999993
0.30481962101750004,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6631650694519421, 'learning_rate': 0.001007118543054063, 'min_child_samples': 60, 'num_leaves': 129, 'reg_alpha': 0.2645842662068855, 'reg_lambda': 0.18956591952063345, 'subsample_for_bin': 300000, 'subsample': 0.7179845600674586, 'metric': 'auc', 'verbose': 1}",74,342,2.6372095000000115
0.3032408932217904,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6917056234505585, 'learning_rate': 0.0014029889096486988, 'min_child_samples': 65, 'num_leaves': 107, 'reg_alpha': 0.18726581714632812, 'reg_lambda': 0.08997152122069262, 'subsample_for_bin': 260000, 'subsample': 0.6647438446869497, 'metric': 'auc', 'verbose': 1}",75,467,3.2433056000000136
0.3023340579232813,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6162291314349359, 'learning_rate': 0.001523496243686716, 'min_child_samples': 80, 'num_leaves': 30, 'reg_alpha': 0.03819058260673143, 'reg_lambda': 0.025310567003909323, 'subsample_for_bin': 300000, 'subsample': 0.9355523063276149, 'metric': 'auc', 'verbose': 1}",76,452,2.2497952000000225
0.3022681861098303,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7059544146606409, 'learning_rate': 0.005143020070370245, 'min_child_samples': 75, 'num_leaves': 40, 'reg_alpha': 0.7084012238375478, 'reg_lambda': 0.2675412014408005, 'subsample_for_bin': 240000, 'subsample': 0.9625802284719263, 'metric': 'auc', 'verbose': 1}",77,155,1.3316860999999847
0.3059987264782734,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7315871916799811, 'learning_rate': 0.002697779174927488, 'min_child_samples': 90, 'num_leaves': 89, 'reg_alpha': 0.08050610520708276, 'reg_lambda': 0.11202781032225347, 'subsample_for_bin': 260000, 'subsample': 0.857232183540086, 'metric': 'auc', 'verbose': 1}",78,350,2.2298707999999863
0.30189491250027456,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6298950657766289, 'learning_rate': 0.00338395126583243, 'min_child_samples': 55, 'num_leaves': 136, 'reg_alpha': 0.13604546620984648, 'reg_lambda': 0.0575494005742635, 'subsample_for_bin': 80000, 'subsample': 0.7026016696379874, 'metric': 'auc', 'verbose': 1}",79,336,2.8161962000000074
0.2989175065322882,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7213243929075182, 'learning_rate': 0.0023173399328447245, 'min_child_samples': 70, 'num_leaves': 67, 'reg_alpha': 0.39540076336800695, 'reg_lambda': 0.169826994597293, 'subsample_for_bin': 280000, 'subsample': 0.7726451606622775, 'metric': 'auc', 'verbose': 1}",80,295,2.2022697000000164
0.3023230792877061,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7828072298246476, 'learning_rate': 0.004156369031942684, 'min_child_samples': 50, 'num_leaves': 69, 'reg_alpha': 0.20658468356321982, 'reg_lambda': 0.18140275053510072, 'subsample_for_bin': 300000, 'subsample': 0.7560468540538051, 'metric': 'auc', 'verbose': 1}",81,153,1.760841599999992
0.30757965000109777,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7222135151177339, 'learning_rate': 0.007186447021466539, 'min_child_samples': 85, 'num_leaves': 147, 'reg_alpha': 0.3215833754535091, 'reg_lambda': 0.16121741647308524, 'subsample_for_bin': 140000, 'subsample': 0.5693057611625245, 'metric': 'auc', 'verbose': 1}",82,105,1.0549808000000098
0.30386008826822997,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7544395393011532, 'learning_rate': 0.005725027504404665, 'min_child_samples': 80, 'num_leaves': 115, 'reg_alpha': 0.3851810644714597, 'reg_lambda': 0.10955023767243613, 'subsample_for_bin': 200000, 'subsample': 0.7659832958515612, 'metric': 'auc', 'verbose': 1}",83,130,1.2115648000000192
0.3148782469314714,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.8946995010312103, 'learning_rate': 0.001110449191512073, 'min_child_samples': 95, 'num_leaves': 169, 'reg_alpha': 0.34766367459748343, 'reg_lambda': 0.24481501092833563, 'subsample_for_bin': 240000, 'subsample': 0.5604692535408116, 'metric': 'auc', 'verbose': 1}",84,192,3.7602263999999934
0.3161188327514657,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7686325188523292, 'learning_rate': 0.09825270197061439, 'min_child_samples': 60, 'num_leaves': 62, 'reg_alpha': 0.25035119768118785, 'reg_lambda': 0.31640335112076107, 'subsample_for_bin': 280000, 'subsample': 0.6936860129488672, 'metric': 'auc', 'verbose': 1}",85,20,0.799966000000012
0.30133061063171085,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7424998524304467, 'learning_rate': 0.009566893564474285, 'min_child_samples': 70, 'num_leaves': 90, 'reg_alpha': 0.08769255453591393, 'reg_lambda': 0.0040628127120550805, 'subsample_for_bin': 260000, 'subsample': 0.6548973780269236, 'metric': 'auc', 'verbose': 1}",86,78,1.0350353999999982
0.30596798629866284,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.8718004968391719, 'learning_rate': 0.0021042870618935942, 'min_child_samples': 75, 'num_leaves': 30, 'reg_alpha': 0.14928476400209134, 'reg_lambda': 0.048927840850419124, 'subsample_for_bin': 220000, 'subsample': 0.8346355329246358, 'metric': 'auc', 'verbose': 1}",87,345,2.005779700000005
0.3074764508266913,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.6417284248647547, 'learning_rate': 0.015114150822910451, 'min_child_samples': 40, 'num_leaves': 179, 'reg_alpha': 0.4017478577971744, 'reg_lambda': 0.3721616121020064, 'subsample_for_bin': 300000, 'subsample': 0.8793132622850981, 'metric': 'auc', 'verbose': 1}",88,206,5.870124000000004
0.3038754583580353,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6659816128035901, 'learning_rate': 0.001394478170372561, 'min_child_samples': 65, 'num_leaves': 45, 'reg_alpha': 0.4875715498993186, 'reg_lambda': 0.21356226090201463, 'subsample_for_bin': 240000, 'subsample': 0.7312950553488887, 'metric': 'auc', 'verbose': 1}",89,278,2.053807000000006
0.30602507520365363,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7283511445149065, 'learning_rate': 0.019141458724814406, 'min_child_samples': 85, 'num_leaves': 159, 'reg_alpha': 0.015035255551431738, 'reg_lambda': 0.08238160080986395, 'subsample_for_bin': 280000, 'subsample': 0.6038066276561987, 'metric': 'auc', 'verbose': 1}",90,57,0.8389195000000029
0.3050304108205433,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6539012244723106, 'learning_rate': 0.0016810693405859855, 'min_child_samples': 90, 'num_leaves': 78, 'reg_alpha': 0.3436024248937807, 'reg_lambda': 0.28367733793625033, 'subsample_for_bin': 40000, 'subsample': 0.5710119781566784, 'metric': 'auc', 'verbose': 1}",91,561,3.0685464000000024
0.3059899435698131,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.8032442276116202, 'learning_rate': 0.04063415095797719, 'min_child_samples': 45, 'num_leaves': 101, 'reg_alpha': 0.2691876574388089, 'reg_lambda': 0.16964416482331415, 'subsample_for_bin': 60000, 'subsample': 0.5472422050100314, 'metric': 'auc', 'verbose': 1}",92,60,2.337349599999982
0.30432558241661734,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7109761084362047, 'learning_rate': 0.025553720502675386, 'min_child_samples': 60, 'num_leaves': 117, 'reg_alpha': 0.03536903515582579, 'reg_lambda': 0.13367991247426808, 'subsample_for_bin': 200000, 'subsample': 0.7846941476633569, 'metric': 'auc', 'verbose': 1}",93,99,1.327861100000007
0.30636760863359913,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6858846459838479, 'learning_rate': 0.002832975689209366, 'min_child_samples': 100, 'num_leaves': 132, 'reg_alpha': 0.22586673449863764, 'reg_lambda': 0.125843319489277, 'subsample_for_bin': 300000, 'subsample': 0.6358775472634467, 'metric': 'auc', 'verbose': 1}",94,257,1.6088099000000113
0.30511165272379936,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7018062927463694, 'learning_rate': 0.008285790713530373, 'min_child_samples': 55, 'num_leaves': 143, 'reg_alpha': 0.10650976812297772, 'reg_lambda': 0.21325273005994763, 'subsample_for_bin': 180000, 'subsample': 0.46457627068296636, 'metric': 'auc', 'verbose': 1}",95,205,2.098350300000021
0.30424653624047604,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7181709881042149, 'learning_rate': 0.012941031006222577, 'min_child_samples': 65, 'num_leaves': 65, 'reg_alpha': 0.2006992604773225, 'reg_lambda': 0.45365000566520025, 'subsample_for_bin': 260000, 'subsample': 0.7021964108423636, 'metric': 'auc', 'verbose': 1}",96,61,0.9676086999999995
0.29918758096743736,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6089196030874846, 'learning_rate': 0.004503082273498725, 'min_child_samples': 70, 'num_leaves': 201, 'reg_alpha': 0.5347207055057811, 'reg_lambda': 0.04070867536739112, 'subsample_for_bin': 220000, 'subsample': 0.8436337040448674, 'metric': 'auc', 'verbose': 1}",97,194,1.6087030000000198
0.30378543354631893,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.6182714618214064, 'learning_rate': 0.0034042952815409684, 'min_child_samples': 80, 'num_leaves': 94, 'reg_alpha': 0.07008892996135449, 'reg_lambda': 0.3236128198677759, 'subsample_for_bin': 300000, 'subsample': 0.4809777567840449, 'metric': 'auc', 'verbose': 1}",98,194,3.9711498000000063
0.30830204422194407,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.8193059234712152, 'learning_rate': 0.06280776018993049, 'min_child_samples': 50, 'num_leaves': 46, 'reg_alpha': 0.2929319844881572, 'reg_lambda': 0.07405348929145263, 'subsample_for_bin': 280000, 'subsample': 0.8160859613428136, 'metric': 'auc', 'verbose': 1}",99,46,0.9511320999999953
0.30165557824473577,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6991713560437985, 'learning_rate': 0.002316736427322086, 'min_child_samples': 75, 'num_leaves': 216, 'reg_alpha': 0.5818524675133881, 'reg_lambda': 0.2613674874247395, 'subsample_for_bin': 260000, 'subsample': 0.8754658641105292, 'metric': 'auc', 'verbose': 1}",100,269,1.9318760999999824
0.3038996113563006,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.8321705152785122, 'learning_rate': 0.004043933199171413, 'min_child_samples': 70, 'num_leaves': 157, 'reg_alpha': 0.4457296932287241, 'reg_lambda': 0.3850224470214526, 'subsample_for_bin': 220000, 'subsample': 0.8477949351123818, 'metric': 'auc', 'verbose': 1}",101,394,9.510337300000003
